/datasets01/COCO/022719/train2017/000000000094.jpg	356.2300109863281 275.2200012207031 399.1000061035156 313.67999267578125 3 542.0 263.0 624.5999755859375 356.510009765625 8
/datasets01/COCO/022719/train2017/000000000109.jpg	539.719970703125 295.45001220703125 562.6299438476562 313.84002685546875 18 512.8900146484375 271.4200134277344 534.1300048828125 304.1500244140625 1 585.8800048828125 268.3500061035156 604.0700073242188 291.1700134277344 1 548.02001953125 249.58999633789062 552.5700073242188 257.6999816894531 1 376.6000061035156 261.489990234375 411.05999755859375 285.239990234375 15 448.3699951171875 281.7699890136719 488.6600036621094 304.9599914550781 15 74.55999755859375 197.85000610351562 80.8499984741211 213.1300048828125 1 604.260009765625 271.45001220703125 613.4500122070312 282.75 1
/datasets01/COCO/022719/train2017/000000000110.jpg	138.3800048828125 133.50999450683594 237.83999633789062 213.50999450683594 62 243.9600067138672 137.61000061035156 327.7900085449219 256.30999755859375 62 294.94000244140625 367.8900146484375 484.6300048828125 480.0 48 274.17999267578125 360.3599853515625 291.0299987792969 480.0 49 136.66000366210938 391.9100036621094 474.3500061035156 474.3500061035156 59 119.19000244140625 75.30000305175781 263.29998779296875 151.14999389648438 67 208.17999267578125 0.0 640.0 474.6099853515625 1 1.0800000429153442 128.36000061035156 252.40000915527344 409.8900146484375 1 248.08999633789062 1.0800000429153442 376.45001220703125 138.07000732421875 1 196.9499969482422 0.0 265.0 94.31999969482422 1 141.1999969482422 2.180000066757202 222.08999633789062 88.0 1 0.0 0.0 130.27999877929688 174.42999267578125 1 131.14999389648438 0.0 162.22000122070312 55.5 1 406.7699890136719 1.2200000286102295 441.489990234375 85.33000183105469 1 184.02999877929688 79.3499984741211 203.239990234375 97.58000183105469 47 0.2800000011920929 134.13999938964844 45.13999938964844 303.510009765625 62 413.5400085449219 78.73999786376953 436.42999267578125 91.52999877929688 62 584.6599731445312 100.54000091552734 640.0 136.19000244140625 67 263.05999755859375 0.7400000095367432 277.25 29.399999618530273 1 335.7200012207031 0.0 415.2200012207031 93.43000030517578 1 3.1500000953674316 377.3599853515625 639.7200317382812 480.0 67 163.16000366210938 77.91999816894531 181.86000061035156 101.29999542236328 47 209.77999877929688 80.58999633789062 229.75999450683594 96.32999420166016 47 228.1199951171875 75.91000366210938 244.64999389648438 99.29000091552734 47
/datasets01/COCO/022719/train2017/000000000113.jpg	92.04000091552734 381.2200012207031 248.80999755859375 444.5 62 11.029999732971191 577.5399780273438 82.83999633789062 639.47998046875 62 4.329999923706055 31.420000076293945 156.02999877929688 486.5 1 70.2699966430664 458.25 121.8699951171875 519.3800048828125 47 347.2200012207031 159.86000061035156 368.8999938964844 178.6199951171875 47 253.7899932861328 363.239990234375 301.0 450.2799987792969 49 142.3800048828125 424.2699890136719 402.70001220703125 573.8399658203125 61 341.3900146484375 100.48999786376953 416.0 428.739990234375 1 19.3799991607666 392.94000244140625 416.0 640.0 67 148.1300048828125 44.58000183105469 343.7300109863281 431.46002197265625 1 282.55999755859375 95.3499984741211 308.07000732421875 122.1199951171875 47 346.5 67.93000030517578 369.94000244140625 89.97999572753906 47 343.42999267578125 98.08999633789062 367.5299987792969 123.08999633789062 47 379.9100036621094 96.72000122070312 397.54998779296875 120.02000427246094 47 195.72999572753906 140.39999389648438 215.7899932861328 162.0399932861328 47 176.16000366210938 137.13999938964844 199.73001098632812 161.9499969482422 47 174.85000610351562 106.91999816894531 194.4600067138672 132.5500030517578 47 140.57000732421875 138.27999877929688 159.3300018310547 160.5500030517578 47
/datasets01/COCO/022719/train2017/000000000127.jpg	213.5500030517578 49.560001373291016 278.239990234375 120.16000366210938 64 107.5199966430664 147.1300048828125 639.4500122070312 481.0 67 381.9700012207031 221.2100067138672 567.1699829101562 345.96002197265625 47 300.9200134277344 286.3299865722656 405.1400146484375 445.239990234375 49 346.6700134277344 276.2799987792969 431.58001708984375 358.6000061035156 50 179.14999389648438 263.57000732421875 305.0999755859375 404.7200012207031 61 257.2200012207031 194.11000061035156 386.2900085449219 286.6300048828125 84 0.0 148.9600067138672 64.3499984741211 230.91000366210938 15 157.91000366210938 86.33000183105469 201.88999938964844 102.77000427246094 15 294.0 0.0 398.8500061035156 104.66999816894531 28 131.36000061035156 3.190000057220459 164.0800018310547 58.91999816894531 28 111.94000244140625 123.63999938964844 581.9000244140625 286.94000244140625 31 444.1700134277344 8.670000076293945 466.9200134277344 44.41999816894531 1 106.04000091552734 99.04000091552734 171.04000854492188 148.49000549316406 15 196.8800048828125 147.35000610351562 249.6300048828125 183.62001037597656 15 265.54998779296875 95.1500015258789 479.80999755859375 118.55999755859375 67 104.3499984741211 1.4900000095367432 132.83999633789062 46.03000259399414 28
/datasets01/COCO/022719/train2017/000000000133.jpg	13.989999771118164 2.869999885559082 640.0 421.5199890136719 65 525.3400268554688 20.93000030517578 573.2900390625 49.650001525878906 88
/datasets01/COCO/022719/train2017/000000000136.jpg	0.8399999737739563 114.70999908447266 54.380001068115234 372.4100036621094 1 0.0 61.349998474121094 68.91999816894531 374.0 1 82.0 116.37999725341797 267.739990234375 369.05999755859375 25 316.7200012207031 131.8300018310547 444.760009765625 296.08001708984375 25
/datasets01/COCO/022719/train2017/000000000138.jpg	16.65999984741211 102.66999816894531 139.72000122070312 348.78997802734375 82 315.6199951171875 19.600000381469727 384.1199951171875 88.0999984741211 85 157.4600067138672 184.11000061035156 203.0500030517578 203.63999938964844 51 260.1000061035156 175.1199951171875 379.8500061035156 533.0799560546875 79 496.7699890136719 203.17999267578125 625.9000244140625 256.6999816894531 81 560.6500244140625 45.27000045776367 604.6500244140625 104.05999755859375 64 218.3800048828125 54.9900016784668 252.02000427246094 102.1500015258789 86
/datasets01/COCO/022719/train2017/000000000142.jpg	256.7099914550781 88.94000244140625 416.7799987792969 342.80999755859375 44 0.0 226.36000061035156 480.0 452.58001708984375 67 106.19000244140625 374.5299987792969 378.83001708984375 566.8200073242188 52 74.58000183105469 376.3399963378906 438.1400146484375 640.0 54
/datasets01/COCO/022719/train2017/000000000143.jpg	426.8800048828125 192.47000122070312 558.0599975585938 368.82000732421875 16 128.19000244140625 104.45999908447266 223.95999145507812 271.8800048828125 16 265.5899963378906 126.87999725341797 365.5899963378906 289.6499938964844 16 243.52999877929688 271.010009765625 340.5199890136719 391.70001220703125 16 114.08000183105469 319.2200012207031 206.36000061035156 480.4700012207031 16 35.959999084472656 20.219999313354492 131.45999145507812 153.9300079345703 16 120.18000030517578 237.42999267578125 234.4199981689453 371.75 16 468.7099914550781 320.7900085449219 562.9500122070312 475.3800048828125 16
/datasets01/COCO/022719/train2017/000000000144.jpg	232.99000549316406 121.70999908447266 599.72998046875 480.0 25 193.3300018310547 131.88999938964844 493.989990234375 480.0 25 48.540000915527344 79.81999969482422 442.25 480.0 25
/datasets01/COCO/022719/train2017/000000000149.jpg	388.0299987792969 324.6499938964844 397.6399841308594 337.97998046875 1 339.4200134277344 316.80999755859375 346.3000183105469 329.8899841308594 1 333.2200012207031 315.7300109863281 339.5199890136719 329.6800231933594 1 401.739990234375 325.70001220703125 416.44000244140625 338.6600036621094 1 434.239990234375 192.44000244140625 452.5999755859375 207.44000244140625 38 280.6099853515625 252.25999450683594 290.30999755859375 258.6300048828125 38 435.8299865722656 82.7300033569336 446.2099914550781 95.2300033569336 38 293.239990234375 208.27999877929688 315.69000244140625 218.99000549316406 38 559.5700073242188 317.5299987792969 566.6699829101562 336.0400085449219 1 538.4500122070312 315.989990234375 543.5400390625 330.7099914550781 1 278.55999755859375 311.7099914550781 288.260009765625 317.03997802734375 3 311.2699890136719 316.8599853515625 321.7599792480469 321.5899963378906 3 295.0199890136719 316.510009765625 303.6199951171875 320.6500244140625 3 256.3500061035156 321.3800048828125 275.8000183105469 328.5899963378906 3 62.66999816894531 340.5199890136719 104.33999633789062 353.9100036621094 38 384.7099914550781 274.6000061035156 422.3699951171875 290.52001953125 38 274.32000732421875 326.6099853515625 282.3399963378906 339.42999267578125 1 544.7000122070312 317.6400146484375 549.1500244140625 333.9300231933594 1 586.4400024414062 321.2799987792969 590.9600219726562 331.1600036621094 1 249.8699951171875 316.260009765625 255.19000244140625 339.2900085449219 1 233.57000732421875 315.29998779296875 241.40000915527344 339.5799865722656 1 220.05999755859375 313.45001220703125 227.6999969482422 340.6600036621094 1 104.0 310.0 563.0 344.0 1
/datasets01/COCO/022719/train2017/000000000151.jpg	434.6099853515625 61.5099983215332 465.16998291015625 114.78999328613281 1 210.75999450683594 4.599999904632568 480.0 640.0 7 212.61000061035156 329.1700134277344 250.72999572753906 364.55999755859375 13
/datasets01/COCO/022719/train2017/000000000154.jpg	11.979999542236328 315.5899963378906 361.05999755859375 640.0 24 40.459999084472656 192.97999572753906 314.0799865722656 332.1499938964844 24 239.4600067138672 93.62999725341797 338.6500244140625 157.36000061035156 24
/datasets01/COCO/022719/train2017/000000000164.jpg	389.8399963378906 183.9199981689453 397.8599853515625 210.7899932861328 44 374.3999938964844 189.63999938964844 381.2699890136719 210.57000732421875 44 367.7900085449219 184.72000122070312 374.8399963378906 212.260009765625 44 383.1600036621094 187.55999755859375 390.3699951171875 211.8000030517578 44 433.7900085449219 280.3599853515625 452.1100158691406 311.72998046875 44 428.70001220703125 171.07000732421875 525.4200439453125 309.1099853515625 82 463.1000061035156 282.67999267578125 473.02001953125 319.22998046875 44 399.8699951171875 161.67999267578125 409.2699890136719 178.77999877929688 44 373.6099853515625 135.8000030517578 384.0999755859375 150.9600067138672 44 404.55999755859375 132.6199951171875 414.3399963378906 148.3699951171875 44 415.1099853515625 131.22000122070312 425.7599792480469 148.0800018310547 44 159.0399932861328 409.1600036621094 310.3999938964844 480.0 62 153.9600067138672 189.9499969482422 166.79000854492188 218.20999145507812 46 141.00999450683594 190.75999450683594 157.11000061035156 227.29998779296875 46 108.41999816894531 196.32000732421875 122.72999572753906 229.72000122070312 46 58.59000015258789 196.1199951171875 78.25 233.75 46 81.76000213623047 195.4600067138672 97.20000457763672 235.05999755859375 46 95.88999938964844 196.1300048828125 107.72000122070312 233.05999755859375 46 146.61000061035156 233.85000610351562 173.38999938964844 254.65000915527344 47 114.55999755859375 236.80999755859375 137.7899932861328 256.3299865722656 47 176.77000427246094 232.66000366210938 196.91000366210938 248.79000854492188 47 196.64999389648438 228.8800048828125 216.63999938964844 244.38999938964844 47 506.25 221.5 562.4000244140625 232.02999877929688 51 377.7200012207031 227.4499969482422 431.0 257.80999755859375 78 274.6099853515625 263.3800048828125 321.42999267578125 297.6000061035156 79 76.16999816894531 194.99000549316406 87.00999450683594 234.67001342773438 46 119.18000030517578 191.22999572753906 135.0399932861328 229.14999389648438 46 133.3000030517578 192.92999267578125 144.0500030517578 228.29998779296875 46 159.47000122070312 231.63999938964844 181.19000244140625 252.8800048828125 47 512.8300170898438 134.17999267578125 528.2300415039062 155.55999755859375 47 532.6300048828125 139.85000610351562 547.8200073242188 153.5600128173828 47 506.1099853515625 146.67999267578125 512.3699951171875 154.87998962402344 47 169.77000427246094 203.22000122070312 187.52000427246094 222.07000732421875 47 133.77000427246094 233.3300018310547 149.08999633789062 253.54000854492188 47 505.95001220703125 211.57000732421875 535.1300048828125 216.25 51 505.1400146484375 219.24000549316406 562.030029296875 223.45001220703125 51 509.260009765625 215.42999267578125 561.2900390625 220.6699981689453 51 506.8299865722656 212.69000244140625 562.4500122070312 218.760009765625 51 362.8800048828125 171.41000366210938 376.239990234375 180.4600067138672 51 372.7799987792969 459.1199951171875 509.91998291015625 474.0799865722656 67
/datasets01/COCO/022719/train2017/000000000165.jpg	160.7100067138672 173.4499969482422 251.3900146484375 390.6300048828125 32 248.6300048828125 108.13999938964844 631.800048828125 536.0 1 6.019999980926514 24.09000015258789 360.1399841308594 528.77001953125 1 68.80999755859375 126.1500015258789 368.20001220703125 412.2599792480469 87
/datasets01/COCO/022719/train2017/000000000192.jpg	349.4800109863281 253.47999572753906 481.08001708984375 473.5299987792969 1 437.2099914550781 218.3300018310547 515.6199951171875 466.3599853515625 1 0.9300000071525574 274.2300109863281 37.459999084472656 479.739990234375 1 268.1099853515625 179.4600067138672 379.4599914550781 415.1400146484375 1 13.199999809265137 381.3900146484375 49.20000076293945 474.3700256347656 39
/datasets01/COCO/022719/train2017/000000000194.jpg	504.9599914550781 415.1499938964844 606.3699951171875 480.0 49 1.0800000429153442 40.9900016784668 640.0 473.5299987792969 59
/datasets01/COCO/022719/train2017/000000000196.jpg	249.72999572753906 200.5399932861328 460.53997802734375 249.19000244140625 50 448.1700134277344 363.7200012207031 471.1500244140625 406.2300109863281 57 391.239990234375 374.6700134277344 415.8599853515625 428.4900207519531 57 442.2699890136719 375.70001220703125 449.0899963378906 401.7300109863281 57 412.54998779296875 404.5 468.5299987792969 435.239990234375 57 533.6500244140625 250.14999389648438 607.3699951171875 372.5 50 517.8099975585938 213.8699951171875 615.75 256.9599914550781 50 230.52000427246094 42.779998779296875 301.96002197265625 86.22000122070312 50 546.1500244140625 251.57000732421875 617.8300170898438 332.17999267578125 50 464.489990234375 390.80999755859375 586.0299682617188 478.9599914550781 50 275.9100036621094 58.209999084472656 404.489990234375 120.97000122070312 51 423.989990234375 236.13999938964844 568.8699951171875 349.8599853515625 51 513.780029296875 315.3800048828125 640.0 458.1099853515625 51 234.69000244140625 197.8800048828125 404.0899963378906 284.1100158691406 51 363.0199890136719 337.260009765625 524.260009765625 476.42999267578125 51 332.2200012207031 157.3000030517578 464.8999938964844 226.33999633789062 51 341.69000244140625 115.73999786376953 492.94000244140625 180.30999755859375 51 189.8300018310547 72.8499984741211 278.2200012207031 105.91999816894531 51 361.3299865722656 47.290000915527344 454.3199768066406 110.16000366210938 51 199.4600067138672 254.35000610351562 217.7100067138672 285.94000244140625 56 280.510009765625 393.54998779296875 318.19000244140625 422.4499816894531 56 170.36000061035156 269.8399963378906 191.89999389648438 298.92999267578125 56 462.6000061035156 401.4800109863281 488.9700012207031 433.1700134277344 57 415.0400085449219 417.75 428.6800231933594 449.5 57 0.0 41.939998626708984 640.0 480.0 67 210.6999969482422 407.69000244140625 295.47998046875 473.77001953125 48 457.6000061035156 121.31999969482422 501.67999267578125 150.3300018310547 50 115.26000213623047 88.63999938964844 211.38999938964844 127.97999572753906 51 33.84000015258789 109.70999908447266 151.02000427246094 169.91000366210938 51 0.0 145.7899932861328 71.3499984741211 219.30999755859375 51 115.30000305175781 340.8299865722656 155.3000030517578 366.2799987792969 56 379.30999755859375 413.3399963378906 415.739990234375 443.3399963378906 57 577.3400268554688 377.010009765625 589.52001953125 392.0400085449219 57 372.8999938964844 388.9599914550781 404.2699890136719 416.2099914550781 57 168.75 359.54998779296875 210.50999450683594 401.3199768066406 57 420.82000732421875 373.6499938964844 443.21002197265625 396.03997802734375 57 434.1000061035156 446.5799865722656 454.739990234375 457.17999267578125 57 526.7100219726562 129.88999938964844 546.3500366210938 139.17999267578125 50 250.3000030517578 325.70001220703125 274.7200012207031 346.2300109863281 56 288.989990234375 290.2799987792969 306.5099792480469 323.5799865722656 56 150.97999572753906 262.69000244140625 167.41000366210938 276.6100158691406 56 0.0 188.88999938964844 172.63999938964844 280.8999938964844 51
/datasets01/COCO/022719/train2017/000000000201.jpg	333.739990234375 31.739999771118164 488.5899963378906 394.3399963378906 36 284.3800048828125 17.329999923706055 430.8699951171875 379.2599792480469 36 266.0799865722656 48.79999923706055 361.17999267578125 343.239990234375 36 242.61000061035156 53.189998626708984 328.8800048828125 346.17999267578125 36 211.5399932861328 46.95000076293945 294.28997802734375 333.82000732421875 36 615.25 195.42999267578125 627.72998046875 212.0 1 585.9000244140625 194.4499969482422 597.6400146484375 212.3699951171875 1 268.3999938964844 63.33000183105469 362.6600036621094 358.53997802734375 36
/datasets01/COCO/022719/train2017/000000000208.jpg	1.0800000429153442 108.94000244140625 640.0 475.69000244140625 81 0.0 150.36000061035156 304.54998779296875 260.1199951171875 81 157.80999755859375 170.2100067138672 349.57000732421875 259.1000061035156 90 57.349998474121094 122.18000030517578 215.69000244140625 204.47000122070312 90
/datasets01/COCO/022719/train2017/000000000241.jpg	36.099998474121094 553.7999877929688 65.98999786376953 640.0 44 312.4599914550781 250.9199981689453 479.65997314453125 546.9400024414062 63 0.33000001311302185 278.19000244140625 143.4499969482422 538.6199951171875 63 132.6999969482422 6.570000171661377 333.1300048828125 632.739990234375 1 1.440000057220459 263.54998779296875 207.10000610351562 611.5999755859375 1 295.7099914550781 263.05999755859375 402.8599853515625 520.2099609375 1 103.72000122070312 595.2899780273438 154.44000244140625 640.0 47 0.07999999821186066 596.489990234375 43.42000198364258 640.0 47 117.0999984741211 321.70001220703125 161.22000122070312 343.8600158691406 75 343.94000244140625 469.6400146484375 409.25 543.1099853515625 31 0.0 372.739990234375 45.150001525878906 576.1199951171875 1 395.510009765625 337.9800109863281 480.0 568.0900268554688 1 90.8499984741211 71.11000061035156 200.69000244140625 272.30999755859375 64 134.4499969482422 350.260009765625 184.22999572753906 422.5299987792969 64
/datasets01/COCO/022719/train2017/000000000247.jpg	55.619998931884766 186.00999450683594 141.3300018310547 221.5699920654297 3 514.3200073242188 179.77000427246094 549.3200073242188 197.98001098632812 3 478.510009765625 175.8000030517578 509.4300231933594 198.510009765625 3 2.859999895095825 0.47999998927116394 640.0 418.75 5 544.0700073242188 172.30999755859375 552.1900024414062 178.47999572753906 3 533.6599731445312 171.50999450683594 541.1099853515625 178.11000061035156 3 420.20001220703125 85.51000213623047 640.0 141.60000610351562 5 503.75 169.8800048828125 519.3300170898438 177.5800018310547 3
/datasets01/COCO/022719/train2017/000000000257.jpg	89.30000305175781 197.24000549316406 112.83000183105469 230.02000427246094 10 50.27000045776367 199.1300048828125 75.36000061035156 222.88999938964844 10 176.16000366210938 362.2099914550781 226.55999755859375 417.6999816894531 27 249.1699981689453 277.9599914550781 454.1099853515625 400.92999267578125 8 508.45001220703125 304.4800109863281 639.2100219726562 368.3600158691406 8 139.57000732421875 345.5799865722656 211.08999633789062 480.0 1 236.74000549316406 326.4599914550781 265.1199951171875 406.17999267578125 1 211.6199951171875 332.489990234375 233.89999389648438 392.97998046875 1 264.0899963378906 330.6499938964844 280.4599914550781 403.5299987792969 1 287.8299865722656 337.1400146484375 320.97998046875 414.1400146484375 1 570.97998046875 327.7900085449219 585.72998046875 370.0299987792969 1 125.19000244140625 325.45001220703125 135.32000732421875 362.4800109863281 1 316.7200012207031 334.1300048828125 336.8900146484375 408.92999267578125 1 77.6500015258789 326.4100036621094 97.94999694824219 374.58001708984375 1 138.11000061035156 325.5899963378906 153.66000366210938 364.0400085449219 1 225.1699981689453 327.3299865722656 240.3800048828125 396.8699951171875 1 227.3699951171875 296.5 238.6699981689453 307.8900146484375 10 27.579999923706055 303.1000061035156 33.27000045776367 310.2099914550781 10 28.93000030517578 276.6000061035156 34.75 288.3600158691406 10 208.47000122070312 340.8699951171875 219.77000427246094 360.4499816894531 27 306.739990234375 360.1600036621094 319.25 373.92999267578125 31 190.8300018310547 330.6000061035156 211.4600067138672 370.3699951171875 1 519.9600219726562 323.80999755859375 640.0 480.0 8 55.2400016784668 301.1099853515625 196.47000122070312 360.9499816894531 8 473.6099853515625 320.42999267578125 498.3899841308594 334.3800048828125 8 89.93000030517578 177.97000122070312 104.95999908447266 192.6199951171875 10 93.12999725341797 344.239990234375 99.00999450683594 356.7200012207031 31 537.1599731445312 328.8599853515625 551.239990234375 368.67999267578125 1 301.9800109863281 260.82000732421875 309.07000732421875 275.0 10 295.6000061035156 261.3999938964844 301.9900207519531 273.6000061035156 10 55.400001525878906 299.1700134277344 60.28000259399414 303.4700012207031 10 208.91000366210938 341.4800109863281 220.12001037597656 370.5299987792969 31 472.6000061035156 340.8800048828125 478.7400207519531 345.4800109863281 31 16.0 301.0 627.0 479.0 1
/datasets01/COCO/022719/train2017/000000000260.jpg	2.259999990463257 93.7699966430664 68.4000015258789 251.6300048828125 6 261.0 139.8800048828125 312.75 309.3800048828125 1 17.290000915527344 142.16000366210938 40.959999084472656 170.010009765625 1 238.42999267578125 175.25 271.5799865722656 190.97999572753906 3 332.2799987792969 232.16000366210938 375.7300109863281 293.8800048828125 33 373.94000244140625 222.99000549316406 402.2900085449219 292.71002197265625 33 334.7200012207031 205.57000732421875 395.5 245.52999877929688 33
/datasets01/COCO/022719/train2017/000000000263.jpg	156.41000366210938 169.3300018310547 591.0 632.8300170898438 22 1.659999966621399 13.300000190734863 388.989990234375 605.0899658203125 22
/datasets01/COCO/022719/train2017/000000000283.jpg	63.18000030517578 42.58000183105469 145.5800018310547 354.33001708984375 44 0.23000000417232513 142.61000061035156 59.790000915527344 228.95999145507812 62 148.64999389648438 67.0199966430664 428.0 356.04998779296875 62 0.0 210.82000732421875 424.6600036621094 630.9600219726562 67 164.75999450683594 156.24000549316406 253.01998901367188 370.46002197265625 46
